Datei ID&Ordnung&$\mu / \unit{\meter}$&$\sigma$&$A$&$I / \unit{\ampere}$&$B / \unit{	esla}\\
\hline05 X&7&-0.0062454(10)&3.47(19)e-05&1745(76)&-5.23&-0.4375(17)\\
32 X&5&0.0045208(12)&3.85(15)e-05&1997(52)&-2.85&-0.2565(11)\\
32 X&5&0.0046956(13)&4.01(17)e-05&1866(52)&-2.85&-0.2565(11)\\
32 X&6&0.00508146(92)&3.71(12)e-05&1820(41)&-2.85&-0.2565(11)\\
32 X&6&0.00523814(93)&3.71(12)e-05&1798(41)&-2.85&-0.2565(11)\\
32 X&7&0.00558670(91)&3.62(13)e-05&1778(49)&-2.85&-0.2565(11)\\
32 X&7&0.00573009(95)&3.63(13)e-05&1730(50)&-2.85&-0.2565(11)\\
32 Y&2&-0.0033896(17)&4.90(23)e-05&2335(76)&-2.85&-0.2565(11)\\
32 Y&2&-0.0031406(18)&5.29(26)e-05&2305(74)&-2.85&-0.2565(11)\\
32 Y&1&-0.0024567(22)&7.27(30)e-05&2482(79)&-2.85&-0.2565(11)\\
32 Y&1&-0.0021042(23)&8.62(35)e-05&2488(77)&-2.85&-0.2565(11)\\
32 Y&1&0.0021044(23)&7.71(33)e-05&2254(62)&-2.85&-0.2565(11)\\
32 Y&1&0.0024585(20)&6.51(27)e-05&2339(64)&-2.85&-0.2565(11)\\
32 Y&2&0.0031333(16)&4.47(22)e-05&2085(57)&-2.85&-0.2565(11)\\
32 Y&2&0.0033867(16)&3.93(21)e-05&2041(59)&-2.85&-0.2565(11)\\
31 X&7&-0.04919738744682348(inf)&-0.0025762516972012797(inf)&-2.247259520361786(inf)e+07&-1.43&-0.13120(84)\\
31 X&7&-0.0516149630021547(inf)&0.0030135990318906733(inf)&2.244427790043754(inf)e+07&-1.43&-0.13120(84)\\
31 X&6&-0.0072321(13)&3.077(87)e-05&2417(35)&-1.43&-0.13120(84)\\
31 X&6&-0.0071605(12)&2.998(83)e-05&2413(37)&-1.43&-0.13120(84)\\
31 X&5&-0.0067398(10)&3.138(76)e-05&2623(32)&-1.43&-0.13120(84)\\
31 X&5&-0.0066603(11)&3.264(82)e-05&2599(31)&-1.43&-0.13120(84)\\
31 X&4&-0.0061948(12)&3.299(95)e-05&2682(37)&-1.43&-0.13120(84)\\
31 X&4&-0.0061063(12)&3.553(99)e-05&2813(34)&-1.43&-0.13120(84)\\
31 X&3&-0.00557643(94)&3.706(76)e-05&2903(29)&-1.43&-0.13120(84)\\
31 X&3&-0.0054728(10)&4.087(87)e-05&2906(27)&-1.43&-0.13120(84)\\
31 X&2&-0.0048444(11)&4.378(94)e-05&3097(32)&-1.43&-0.13120(84)\\
31 X&2&-0.0047164(12)&4.92(11)e-05&3143(30)&-1.43&-0.13120(84)\\
31 X&1&-0.0038961(19)&6.01(15)e-05&3118(42)&-1.43&-0.13120(84)\\
31 X&1&-0.0037154(21)&7.64(19)e-05&3321(33)&-1.43&-0.13120(84)\\
31 X&1&0.0030839(21)&3.72(16)e-05&2786(49)&-1.43&-0.13120(84)\\
31 X&1&0.0031762(20)&3.60(15)e-05&2751(52)&-1.43&-0.13120(84)\\
31 X&2&0.0036391(18)&3.37(12)e-05&2519(44)&-1.43&-0.13120(84)\\
31 X&2&0.0037226(17)&3.47(12)e-05&2629(41)&-1.43&-0.13120(84)\\
31 X&3&0.0041413(18)&3.15(12)e-05&2450(48)&-1.43&-0.13120(84)\\
31 X&3&0.0042171(18)&3.20(12)e-05&2504(46)&-1.43&-0.13120(84)\\
31 Y&2&-0.0033217(11)&4.454(92)e-05&3310(33)&-1.43&-0.13120(84)\\
31 Y&2&-0.0031948(12)&5.03(10)e-05&3410(30)&-1.43&-0.13120(84)\\
31 Y&1&-0.0023705(14)&6.22(11)e-05&3324(30)&-1.43&-0.13120(84)\\
31 Y&1&-0.0021880(15)&7.37(14)e-05&3361(26)&-1.43&-0.13120(84)\\
31 Y&1&0.0022073(15)&7.26(14)e-05&3206(27)&-1.43&-0.13120(84)\\
31 Y&1&0.0023891(14)&5.76(12)e-05&3024(31)&-1.43&-0.13120(84)\\
31 Y&2&0.0032087(11)&4.832(95)e-05&2984(25)&-1.43&-0.13120(84)\\
31 Y&2&0.0033348(11)&4.502(90)e-05&2920(27)&-1.43&-0.13120(84)\\
33 X&7&0.0(6.8)e+03&-0.0(1.2)e+04&-0.0(2.6)e+10&-1.39&-0.12756(84)\\
33 X&7&-0.0(6.0)e+03&0.0(1.0)e+04&-0.0(2.4)e+10&-1.39&-0.12756(84)\\
33 X&6&-0.0058553(14)&2.83(11)e-05&2244(41)&-1.39&-0.12756(84)\\
33 X&6&-0.0057851(15)&2.90(11)e-05&2276(40)&-1.39&-0.12756(84)\\
33 X&5&-0.0053585(13)&3.20(11)e-05&2451(36)&-1.39&-0.12756(84)\\
33 X&5&-0.0052807(13)&2.914(98)e-05&2364(40)&-1.39&-0.12756(84)\\
33 X&4&-0.0048166(10)&3.313(86)e-05&2521(29)&-1.39&-0.12756(84)\\
33 X&4&-0.0047272(11)&3.409(89)e-05&2526(29)&-1.39&-0.12756(84)\\
33 X&3&-0.0041997(14)&3.56(11)e-05&2565(40)&-1.39&-0.12756(84)\\
33 X&3&-0.0040990(15)&4.12(13)e-05&2715(34)&-1.39&-0.12756(84)\\
33 X&2&-0.0034669(13)&4.47(10)e-05&2720(29)&-1.39&-0.12756(84)\\
33 X&2&-0.0033409(13)&5.03(11)e-05&2842(26)&-1.39&-0.12756(84)\\
33 X&1&-0.0025163(16)&6.02(13)e-05&2928(31)&-1.39&-0.12756(84)\\
33 X&1&-0.0023347(16)&7.29(15)e-05&3070(27)&-1.39&-0.12756(84)\\
33 X&1&0.003130(12)&8.1(1.3)e-05&3.06(26)e+03&-1.39&-0.12756(84)\\
33 X&2&0.0038280(22)&4.33(17)e-05&2716(42)&-1.39&-0.12756(84)\\
33 X&2&0.0039345(21)&4.07(16)e-05&2665(47)&-1.39&-0.12756(84)\\
33 X&3&0.0044630(19)&3.72(14)e-05&2586(42)&-1.39&-0.12756(84)\\
33 X&3&0.0045544(19)&3.60(14)e-05&2524(45)&-1.39&-0.12756(84)\\
33 X&4&0.004977(72)&3.5(2.6)e-05&9.6(4.6)e+02&-1.39&-0.12756(84)\\
33 X&4&0.0050182(39)&2.59(30)e-05&2.22(78)e+03&-1.39&-0.12756(84)\\
33 X&4&0.0050959(13)&3.75(11)e-05&2496(25)&-1.39&-0.12756(84)\\
33 X&5&0.0055216(21)&3.20(13)e-05&2272(52)&-1.39&-0.12756(84)\\
33 X&5&0.0055955(21)&3.21(13)e-05&2299(51)&-1.39&-0.12756(84)\\
33 Y&2&-0.00333031(98)&4.453(81)e-05&3061(27)&-1.39&-0.12756(84)\\
33 Y&2&-0.00320387(98)&4.918(87)e-05&3187(25)&-1.39&-0.12756(84)\\
33 Y&1&-0.0023785(13)&6.14(11)e-05&3181(28)&-1.39&-0.12756(84)\\
33 Y&1&-0.0021966(14)&7.22(13)e-05&3262(25)&-1.39&-0.12756(84)\\
33 Y&1&0.0022011(14)&7.30(13)e-05&2993(23)&-1.39&-0.12756(84)\\
33 Y&1&0.0023815(12)&5.81(11)e-05&2892(26)&-1.39&-0.12756(84)\\
33 Y&2&0.00320070(97)&4.689(85)e-05&2781(22)&-1.39&-0.12756(84)\\
33 Y&2&0.00332532(97)&4.480(82)e-05&2724(23)&-1.39&-0.12756(84)\\
\hline
